Mg-glutamate,K-glutamate,Amino acid,Spermidine,3-PGA,NTPs,PEG-8000,DNA,predict_yield,pi,ei,ucb
0.0,79.2,1.125,0.75,45.0,2.25,0.0,10.0,2.0951908330303013,0.010003904095414568,0.0012979004931061803,2.0951908330303013
1.53,0.0,2.25,0.495,14.850000000000001,2.25,0.99,8.2,2.0426042203846464,0.006023358715586399,0.0007280987167457538,2.0426042203846464
4.5,79.2,1.5075,0.495,30.150000000000002,2.25,0.99,10.0,1.9761296397807655,0.003183891042973893,0.0003576111575261274,1.9761296397807655
2.97,0.0,1.5075,1.0050000000000001,22.5,2.25,2.0100000000000002,10.0,1.935308432932061,0.0026342750296943617,0.000296175031904941,1.935308432932061
4.5,79.2,2.25,0.75,45.0,2.25,1.5,8.2,1.8796505929494742,0.0015129457663837166,0.00016118171136528118,1.8796505929494742
1.53,0.0,0.7425,0.495,22.5,2.25,0.99,8.2,1.7221847415801221,0.00038330849441710547,3.733044423614372e-05,1.7221847415801221
0.0,160.8,2.25,0.75,45.0,2.25,1.5,8.2,1.7151073861939494,0.0004369559430036442,4.3628276856471975e-05,1.7151073861939494
2.97,79.2,0.3825,0.75,30.150000000000002,2.25,2.0100000000000002,10.0,1.7100026820899075,0.0003434267504922977,3.323510707194658e-05,1.7100026820899075
0.0,79.2,2.25,0.255,0.0,2.25,0.0,10.0,1.7090256267736095,0.000793855016719273,8.739619591590763e-05,1.7090256267736095
2.97,79.2,2.25,1.0050000000000001,14.850000000000001,2.25,0.51,8.2,1.6942453037916039,0.0002788004557966863,2.6518174397517646e-05,1.6942453037916039
0.0,0.0,2.25,0.495,45.0,1.5075,3.0,8.2,1.6761481155403999,0.0004997425878344896,5.2475497829730633e-05,1.6761481155403999
1.53,120.0,1.5075,1.5,45.0,2.25,0.99,10.0,1.6628934278278393,0.00028506917057305367,2.7859263318940036e-05,1.6628934278278393
2.97,79.2,1.125,0.495,45.0,2.25,2.0100000000000002,6.4,1.6511685029458931,0.00019354683972969903,1.80985475750738e-05,1.6511685029458931
2.97,160.8,0.0,0.0,45.0,2.25,0.99,10.0,1.6503470740049124,0.00026936415476435386,2.6364495397254814e-05,1.6503470740049124
2.97,0.0,0.7425,1.0050000000000001,45.0,2.25,0.0,8.2,1.6486288112200782,0.00023309008380338028,2.2392399689573686e-05,1.6486288112200782
1.53,120.0,1.5075,0.255,22.5,2.25,0.99,8.2,1.624177391229523,0.0001405055842732958,1.2855112353269386e-05,1.624177391229523
9.0,0.0,0.7425,0.255,45.0,2.25,0.99,10.0,1.6238569040822313,0.00018610636228143788,1.7666592246708113e-05,1.6238569040822313
2.97,160.8,0.3825,0.75,45.0,2.25,2.0100000000000002,10.0,1.5988769676937409,0.00012328630634506394,1.1300066620992282e-05,1.5988769676937409
2.97,160.8,1.125,0.495,45.0,2.25,0.99,8.2,1.5954263788951266,0.00010617054714439942,9.575107052265682e-06,1.5954263788951266
1.53,40.800000000000004,2.25,0.255,22.5,2.25,3.0,6.4,1.5534430903285283,0.00010191188153426122,9.42083595601703e-06,1.5534430903285283
2.97,79.2,1.5075,0.495,30.150000000000002,2.25,0.51,6.4,1.5491782035082906,5.7948649025602415e-05,5.023121451722847e-06,1.5491782035082906
6.03,160.8,2.25,1.5,22.5,2.25,0.51,10.0,1.5236805630313484,8.6129548175115e-05,7.96229080405952e-06,1.5236805630313484
9.0,0.0,2.25,0.75,30.150000000000002,2.25,1.5,8.2,1.5224169472480753,6.377122860736876e-05,5.693712699968867e-06,1.5224169472480753
2.97,79.2,0.0,0.495,30.150000000000002,2.25,2.0100000000000002,8.2,1.4334919254267788,2.1919378071593036e-05,1.8455819146234078e-06,1.4334919254267788
0.0,79.2,2.25,1.0050000000000001,14.850000000000001,2.25,1.5,6.4,1.4139383482513495,1.6612894999301775e-05,1.3766564256743438e-06,1.4139383482513495
4.5,79.2,0.0,1.5,45.0,2.25,1.5,10.0,1.4064877554346822,2.277045886645966e-05,1.958361230478517e-06,1.4064877554346822
9.0,79.2,1.5075,0.75,45.0,2.25,0.99,8.2,1.3987511391751468,1.0688062649088618e-05,8.559794046975996e-07,1.3987511391751468
0.0,40.800000000000004,2.25,0.495,14.850000000000001,1.5075,2.0100000000000002,10.0,1.388553331647472,1.4841676596435612e-05,1.2356323362489253e-06,1.388553331647472
1.53,160.8,2.25,0.75,45.0,2.25,2.0100000000000002,6.4,1.3791988686089098,1.3022798350188706e-05,1.076452378670942e-06,1.3791988686089098
2.97,40.800000000000004,2.25,0.75,30.150000000000002,1.5075,2.0100000000000002,8.2,1.3739823500873172,7.797830645939796e-06,6.154102271187981e-07,1.3739823500873172
1.53,0.0,0.0,1.5,30.150000000000002,2.25,0.99,10.0,1.3520098637516185,1.4364180078719673e-05,1.2192455592481467e-06,1.3520098637516185
0.0,160.8,2.25,0.75,45.0,1.5075,1.5,10.0,1.3273856220112066,7.735436667480791e-06,6.276597753485103e-07,1.3273856220112066
4.5,40.800000000000004,2.25,1.0050000000000001,0.0,2.25,1.5,10.0,1.3208380200278498,6.13784189113466e-06,4.893276682405274e-07,1.3208380200278498
6.03,160.8,1.5075,1.5,22.5,2.25,0.99,10.0,1.316955112414007,7.388168655690276e-06,6.006532440404164e-07,1.316955112414007
2.97,79.2,1.5075,0.75,45.0,1.5075,1.5,8.2,1.3115886704804325,3.5877613879836767e-06,2.740314520997572e-07,1.3115886704804325
6.03,40.800000000000004,1.125,1.0050000000000001,14.850000000000001,2.25,0.99,8.2,1.288014251479126,3.5388747792712536e-06,2.737729786241945e-07,1.288014251479126
2.97,79.2,0.7425,0.495,30.150000000000002,2.25,0.0,6.4,1.285633143436371,3.5234087707185896e-06,2.7285371697435957e-07,1.285633143436371
1.53,120.0,2.25,0.75,45.0,2.25,0.99,4.6000000000000005,1.2790393971347385,3.5017205730082826e-06,2.720782354759218e-07,1.2790393971347385
4.5,0.0,2.25,0.75,22.5,1.5075,1.5,8.2,1.2765004784253051,2.6938603567428656e-06,2.0489775750268923e-07,1.2765004784253051
6.03,0.0,2.25,1.5,30.150000000000002,2.25,0.51,6.4,1.2499843489183604,3.56201101773278e-06,2.818969827838198e-07,1.2499843489183604
2.97,0.0,0.0,1.5,30.150000000000002,2.25,0.0,10.0,1.2420564548660877,7.439486360641015e-06,6.323813772640369e-07,1.2420564548660877
2.97,40.800000000000004,0.0,1.0050000000000001,45.0,2.25,0.0,6.4,1.2382879168994805,3.0843943047458372e-06,2.426692312625981e-07,1.2382879168994805
2.97,120.0,1.5075,0.0,22.5,2.25,0.51,6.4,1.2266516099462024,1.6644763171573286e-06,1.2511519375160858e-07,1.2266516099462024
6.03,240.0,0.0,0.255,45.0,2.25,1.5,10.0,1.2212748361539525,4.3560372042689086e-06,3.5675207505584364e-07,1.2212748361539525
0.0,79.2,0.7425,1.0050000000000001,22.5,2.25,0.51,6.4,1.2188020544781466,1.955855626482106e-06,1.4966751118321917e-07,1.2188020544781466
0.0,79.2,1.5075,0.0,45.0,1.125,1.5,10.0,1.1785621183291823,9.927155404840174e-07,7.351992592256158e-08,1.1785621183291823
2.97,79.2,1.125,1.0050000000000001,0.0,2.25,0.0,10.0,1.1773054787909132,1.67102975057111e-06,1.291732310022628e-07,1.1773054787909132
0.0,240.0,2.25,0.495,45.0,2.25,0.99,6.4,1.1589970474237816,7.778770896344913e-07,5.7127615403122634e-08,1.1589970474237816
0.0,40.800000000000004,0.3825,1.0050000000000001,30.150000000000002,1.5075,0.51,10.0,1.1546509863571828,6.198385350536546e-07,4.483666966025044e-08,1.1546509863571828
9.0,240.0,1.125,1.0050000000000001,45.0,2.25,0.99,10.0,1.1481688412784479,9.400681630432705e-07,7.048713136136693e-08,1.1481688412784479
